timestamp,temperature,humidity,pressure,rain_mm,rain_analog,battery_pct
2024-04-17 22:00:00,28.5,76,1008.6,0.0,975,97
2024-04-17 23:00:00,28.1,79,1008.4,0.0,958,97
2024-04-18 00:00:00,27.8,81,1008.0,0.0,1013,92
2024-04-18 01:00:00,27.4,83,1007.2,0.0,1021,99
2024-04-18 02:00:00,27.1,85,1006.8,0.0,969,99
2024-04-18 03:00:00,26.9,87,1006.7,0.0,1003,95
2024-04-18 04:00:00,26.7,88,1007.2,0.0,979,97
2024-04-18 05:00:00,26.5,88,1007.7,0.0,1002,97
2024-04-18 06:00:00,26.4,87,1008.4,0.0,1012,99
2024-04-18 07:00:00,27.4,82,1009.0,0.0,960,99
2024-04-18 08:00:00,29.4,73,1009.6,0.0,980,98
2024-04-18 09:00:00,31.1,60,1009.7,0.0,998,98
2024-04-18 10:00:00,32.8,51,1009.4,0.0,968,97
2024-04-18 11:00:00,34.0,47,1008.6,0.0,961,96
2024-04-18 12:00:00,35.0,42,1007.3,0.0,964,99
2024-04-18 13:00:00,35.8,40,1006.0,0.0,980,92
2024-04-18 14:00:00,36.0,39,1004.9,0.0,992,96
2024-04-18 15:00:00,36.8,37,1004.0,0.0,986,93
2024-04-18 16:00:00,35.6,39,1003.7,0.0,978,91
2024-04-18 17:00:00,33.3,46,1004.1,0.0,975,97
2024-04-18 18:00:00,31.9,53,1004.4,0.0,951,91
2024-04-18 19:00:00,30.0,66,1005.0,0.0,964,90
2024-04-18 20:00:00,29.2,75,1005.7,0.0,953,94
2024-04-18 21:00:00,29.0,77,1006.5,0.0,999,99
2024-04-18 22:00:00,28.7,79,1007.2,0.0,987,98
2024-04-18 23:00:00,28.4,81,1007.2,0.0,972,94
2024-04-19 00:00:00,28.0,84,1006.9,0.0,1008,91
2024-04-19 01:00:00,27.8,84,1006.5,0.0,977,99
2024-04-19 02:00:00,27.7,84,1005.9,0.0,1015,93
2024-04-19 03:00:00,27.5,85,1005.8,0.0,957,97
2024-04-19 04:00:00,27.4,85,1006.2,0.0,978,96
2024-04-19 05:00:00,27.2,87,1006.7,0.1,960,94
2024-04-19 06:00:00,27.1,87,1007.5,0.1,967,93
2024-04-19 07:00:00,28.1,81,1007.9,0.1,1004,94
2024-04-19 08:00:00,28.1,79,1008.4,0.2,399,96
2024-04-19 09:00:00,29.9,69,1008.4,0.2,467,94
2024-04-19 10:00:00,31.6,61,1007.9,0.1,958,97
2024-04-19 11:00:00,33.2,54,1007.1,0.0,960,96
2024-04-19 12:00:00,34.5,48,1005.9,0.0,1012,96
2024-04-19 13:00:00,35.5,44,1004.6,0.0,1016,98
2024-04-19 14:00:00,36.0,43,1003.7,0.0,1002,97
2024-04-19 15:00:00,35.3,44,1003.1,0.0,988,97
2024-04-19 16:00:00,34.1,47,1002.7,0.0,1005,95
2024-04-19 17:00:00,32.8,51,1002.9,0.0,977,96
2024-04-19 18:00:00,31.2,59,1003.3,0.0,988,97
2024-04-19 19:00:00,29.8,68,1004.2,0.0,974,94
2024-04-19 20:00:00,29.4,72,1005.2,0.0,970,99
2024-04-19 21:00:00,29.1,74,1005.9,0.0,959,91
2024-04-19 22:00:00,28.9,75,1006.8,0.0,992,96
2024-04-19 23:00:00,28.5,77,1006.9,0.0,964,99
2024-04-20 00:00:00,28.1,79,1006.7,0.0,997,92
2024-04-20 01:00:00,27.8,82,1006.3,0.0,970,99
2024-04-20 02:00:00,27.5,84,1005.7,0.0,1009,97
2024-04-20 03:00:00,27.2,87,1005.3,0.0,999,95
2024-04-20 04:00:00,27.0,88,1005.4,0.0,972,93
2024-04-20 05:00:00,26.8,89,1005.9,0.0,962,91
2024-04-20 06:00:00,27.0,88,1006.7,0.0,1018,96
2024-04-20 07:00:00,28.0,82,1007.3,0.0,953,90
2024-04-20 08:00:00,29.5,73,1007.7,0.3,358,96
2024-04-20 09:00:00,31.4,63,1008.1,0.1,984,99
2024-04-20 10:00:00,33.0,54,1008.0,0.0,970,99
2024-04-20 11:00:00,34.3,49,1007.3,0.0,1007,96
2024-04-20 12:00:00,35.0,46,1006.8,0.0,967,99
2024-04-20 13:00:00,35.3,44,1005.7,0.0,1021,92
2024-04-20 14:00:00,35.7,42,1004.4,0.0,992,93
2024-04-20 15:00:00,35.0,42,1003.7,0.0,955,93
2024-04-20 16:00:00,34.5,43,1003.1,0.0,1016,93
2024-04-20 17:00:00,33.3,46,1002.9,0.0,961,98
2024-04-20 18:00:00,31.5,56,1003.4,0.0,961,95
2024-04-20 19:00:00,29.9,67,1004.2,0.0,1015,99
2024-04-20 20:00:00,29.0,67,1005.5,0.0,951,98
2024-04-20 21:00:00,28.8,70,1006.1,0.0,964,93
2024-04-20 22:00:00,28.5,71,1006.5,0.0,972,96
2024-04-20 23:00:00,28.4,72,1006.6,0.0,978,99
2024-04-21 00:00:00,28.0,74,1006.5,0.0,956,98
2024-04-21 01:00:00,27.8,76,1006.1,0.0,977,99
2024-04-21 02:00:00,27.5,77,1005.5,0.0,963,92
2024-04-21 03:00:00,27.2,79,1005.7,0.0,993,92
2024-04-21 04:00:00,26.9,83,1006.4,0.0,979,95
2024-04-21 05:00:00,26.7,86,1007.3,0.0,981,97
2024-04-21 06:00:00,26.9,85,1007.9,0.0,1019,90
2024-04-21 07:00:00,28.0,78,1008.7,0.0,955,93
2024-04-21 08:00:00,29.4,73,1009.7,0.1,976,97
2024-04-21 09:00:00,30.7,66,1009.6,0.1,973,95
2024-04-21 10:00:00,32.5,58,1009.1,0.0,983,91
2024-04-21 11:00:00,34.3,50,1008.2,0.0,989,97
2024-04-21 12:00:00,35.3,46,1007.1,0.0,996,90
2024-04-21 13:00:00,36.0,44,1005.8,0.0,973,90
2024-04-21 14:00:00,36.2,43,1004.8,0.0,1014,96
2024-04-21 15:00:00,35.7,44,1004.2,0.0,967,99
2024-04-21 16:00:00,34.3,46,1003.9,0.0,993,92
2024-04-21 17:00:00,33.3,47,1003.9,0.0,1006,97
2024-04-21 18:00:00,31.5,53,1004.0,0.0,977,98
2024-04-21 19:00:00,30.6,61,1004.6,0.0,1020,97
2024-04-21 20:00:00,29.6,67,1005.9,0.0,972,90
2024-04-21 21:00:00,29.1,70,1006.7,0.0,983,90
2024-04-21 22:00:00,29.0,71,1007.4,0.0,960,95
2024-04-21 23:00:00,28.6,74,1007.2,0.0,984,90
2024-04-22 00:00:00,28.2,77,1006.8,0.0,991,97
2024-04-22 01:00:00,27.8,80,1006.2,0.0,977,95
2024-04-22 02:00:00,27.6,82,1006.0,0.0,973,94
2024-04-22 03:00:00,27.5,83,1005.9,0.0,957,95
2024-04-22 04:00:00,27.2,84,1006.2,0.0,1002,93
2024-04-22 05:00:00,27.0,86,1006.5,0.0,1021,90
2024-04-22 06:00:00,27.0,86,1007.2,0.0,953,96
2024-04-22 07:00:00,28.6,76,1008.1,0.0,954,99
2024-04-22 08:00:00,30.4,69,1009.1,0.0,998,98
2024-04-22 09:00:00,31.5,63,1009.4,0.0,979,93
2024-04-22 10:00:00,32.8,58,1009.2,0.0,1021,93
2024-04-22 11:00:00,34.2,52,1008.6,0.0,1012,98
2024-04-22 12:00:00,35.2,49,1007.4,0.0,996,93
2024-04-22 13:00:00,35.8,47,1006.0,0.0,975,99
2024-04-22 14:00:00,35.8,46,1004.6,0.0,1006,93
2024-04-22 15:00:00,35.7,46,1003.8,0.0,986,97
2024-04-22 16:00:00,34.6,48,1003.7,0.0,956,93
2024-04-22 17:00:00,33.4,49,1003.5,0.0,989,98
2024-04-22 18:00:00,31.8,55,1003.8,0.0,988,97
2024-04-22 19:00:00,30.4,62,1004.5,0.0,1011,94
2024-04-22 20:00:00,29.8,67,1006.0,0.0,1002,98
2024-04-22 21:00:00,29.4,69,1006.3,0.0,953,97
2024-04-22 22:00:00,29.1,71,1007.0,0.0,974,99
2024-04-22 23:00:00,28.7,73,1006.8,0.0,956,93
2024-04-23 00:00:00,28.2,77,1006.5,0.0,977,93
2024-04-23 01:00:00,27.7,80,1006.1,0.0,1018,90
2024-04-23 02:00:00,27.4,83,1005.9,0.0,1016,93
2024-04-23 03:00:00,27.0,86,1005.7,0.0,969,97
2024-04-23 04:00:00,26.8,88,1006.1,0.0,960,94
2024-04-23 05:00:00,26.6,90,1006.5,0.0,1016,95
2024-04-23 06:00:00,26.6,90,1006.9,0.0,956,93
2024-04-23 07:00:00,27.9,82,1007.6,0.0,972,94
2024-04-23 08:00:00,30.0,72,1008.7,0.0,1010,99
2024-04-23 09:00:00,31.8,61,1009.1,0.0,1020,97
2024-04-23 10:00:00,33.3,53,1008.8,0.0,983,98
2024-04-23 11:00:00,34.7,47,1008.1,0.0,968,92
2024-04-23 12:00:00,35.6,41,1007.1,0.0,1007,99
2024-04-23 13:00:00,36.2,37,1005.8,0.0,958,93
2024-04-23 14:00:00,36.5,34,1004.4,0.0,997,90
2024-04-23 15:00:00,36.7,33,1003.7,0.0,990,94
2024-04-23 16:00:00,35.9,35,1003.2,0.0,997,93
2024-04-23 17:00:00,34.2,42,1003.4,0.0,994,95
2024-04-23 18:00:00,31.9,51,1003.7,0.0,974,95
2024-04-23 19:00:00,30.4,62,1004.4,0.0,974,99
2024-04-23 20:00:00,29.6,67,1005.5,0.0,968,95
2024-04-23 21:00:00,29.2,69,1006.2,0.0,988,92
2024-04-23 22:00:00,28.9,72,1006.8,0.0,976,96
2024-04-23 23:00:00,28.5,74,1007.0,0.0,1012,92
2024-04-24 00:00:00,28.2,77,1006.7,0.0,1017,95
2024-04-24 01:00:00,27.9,81,1006.1,0.0,968,99
2024-04-24 02:00:00,27.6,84,1005.6,0.0,977,90
2024-04-24 03:00:00,27.6,85,1005.5,0.0,982,97
2024-04-24 04:00:00,27.5,86,1005.3,0.0,959,96
2024-04-24 05:00:00,27.4,88,1005.6,0.0,979,98
2024-04-24 06:00:00,27.4,88,1006.2,0.0,971,92
2024-04-24 07:00:00,29.0,80,1006.8,0.0,952,97
2024-04-24 08:00:00,30.9,72,1007.9,0.0,997,91
2024-04-24 09:00:00,32.8,62,1007.9,0.0,951,98
2024-04-24 10:00:00,34.3,53,1007.7,0.0,1003,90
2024-04-24 11:00:00,35.9,48,1007.6,0.0,955,99
2024-04-24 12:00:00,36.8,44,1006.7,0.0,989,96
2024-04-24 13:00:00,37.2,42,1005.5,0.0,951,99
2024-04-24 14:00:00,36.6,43,1004.5,0.0,1022,90
2024-04-24 15:00:00,36.2,44,1003.7,0.0,951,95
2024-04-24 16:00:00,35.2,47,1003.2,0.0,1004,90
2024-04-24 17:00:00,33.7,52,1003.1,0.0,1021,93
2024-04-24 18:00:00,32.1,59,1003.8,0.0,1009,96
2024-04-24 19:00:00,30.8,69,1004.8,0.0,955,91
2024-04-24 20:00:00,29.9,76,1005.8,0.0,968,92
2024-04-24 21:00:00,29.6,79,1006.4,0.0,976,93
2024-04-24 22:00:00,29.4,81,1007.0,0.0,950,95
2024-04-24 23:00:00,29.2,81,1007.3,0.0,982,98
2024-04-25 00:00:00,29.0,82,1007.4,0.0,989,93
2024-04-25 01:00:00,29.0,82,1007.1,0.0,981,95
2024-04-25 02:00:00,28.8,82,1007.0,0.0,1018,96
2024-04-25 03:00:00,28.5,85,1006.8,0.0,966,93
2024-04-25 04:00:00,28.1,86,1006.6,0.0,957,95
2024-04-25 05:00:00,27.8,89,1006.6,0.0,1006,92
2024-04-25 06:00:00,27.7,89,1006.9,0.0,991,94
2024-04-25 07:00:00,29.0,81,1007.1,0.0,958,99
2024-04-25 08:00:00,31.0,70,1008.5,0.0,984,93
2024-04-25 09:00:00,32.8,61,1008.3,0.0,1020,96
2024-04-25 10:00:00,34.4,54,1008.1,0.0,1002,95
2024-04-25 11:00:00,35.9,49,1007.5,0.0,1003,96
2024-04-25 12:00:00,37.0,45,1006.1,0.0,974,95
2024-04-25 13:00:00,37.7,42,1005.2,0.0,1016,91
2024-04-25 14:00:00,37.8,40,1004.1,0.0,1011,96
2024-04-25 15:00:00,37.2,42,1003.0,0.0,1004,97
2024-04-25 16:00:00,36.1,45,1002.7,0.0,995,96
2024-04-25 17:00:00,34.2,53,1002.9,0.0,973,93
2024-04-25 18:00:00,32.1,63,1003.6,0.0,995,93
2024-04-25 19:00:00,31.1,69,1004.3,0.0,971,94
2024-04-25 20:00:00,30.2,75,1005.4,0.0,960,98
2024-04-25 21:00:00,29.9,78,1005.9,0.0,997,94
2024-04-25 22:00:00,29.5,81,1006.2,0.0,957,91
2024-04-25 23:00:00,29.2,82,1006.4,0.0,988,94
2024-04-26 00:00:00,29.0,83,1005.8,0.0,984,92
2024-04-26 01:00:00,28.9,84,1005.5,0.0,998,99
2024-04-26 02:00:00,28.8,85,1005.4,0.0,995,97
2024-04-26 03:00:00,28.6,85,1005.1,0.0,987,99
2024-04-26 04:00:00,28.5,85,1005.0,0.0,957,99
2024-04-26 05:00:00,28.4,86,1005.5,0.0,1003,91
2024-04-26 06:00:00,28.5,87,1006.3,0.0,986,93
2024-04-26 07:00:00,29.4,82,1007.2,0.1,989,94
2024-04-26 08:00:00,30.8,73,1008.2,0.1,983,93
2024-04-26 09:00:00,32.6,63,1008.3,0.0,966,94
2024-04-26 10:00:00,34.4,54,1007.8,0.0,982,99
2024-04-26 11:00:00,35.8,48,1007.4,0.0,996,93
2024-04-26 12:00:00,36.2,47,1006.7,0.0,1001,92
2024-04-26 13:00:00,36.8,45,1005.5,0.0,958,90
2024-04-26 14:00:00,36.8,44,1004.2,0.0,982,93
2024-04-26 15:00:00,35.8,45,1003.3,0.0,1009,98
2024-04-26 16:00:00,34.9,47,1002.9,0.0,970,90
2024-04-26 17:00:00,33.8,50,1003.1,0.0,1007,96
2024-04-26 18:00:00,32.3,58,1003.9,0.0,1018,92
2024-04-26 19:00:00,31.0,67,1004.8,0.0,959,97
2024-04-26 20:00:00,30.5,72,1005.2,0.0,955,95
2024-04-26 21:00:00,30.0,76,1005.7,0.0,962,90
2024-04-26 22:00:00,29.7,77,1006.2,0.0,1014,99
2024-04-26 23:00:00,29.4,80,1006.4,0.0,969,94
2024-04-27 00:00:00,29.0,82,1006.2,0.0,1006,97
2024-04-27 01:00:00,28.9,83,1005.9,0.0,995,92
2024-04-27 02:00:00,28.7,84,1005.3,0.0,957,93
2024-04-27 03:00:00,28.5,85,1005.1,0.0,959,96
2024-04-27 04:00:00,28.1,88,1005.3,0.0,1022,95
2024-04-27 05:00:00,27.9,90,1005.5,0.0,1016,96
2024-04-27 06:00:00,27.8,91,1005.9,0.0,960,98
2024-04-27 07:00:00,29.2,82,1006.7,0.0,961,98
2024-04-27 08:00:00,31.2,72,1008.1,0.0,959,91
2024-04-27 09:00:00,33.0,62,1008.0,0.0,974,92
2024-04-27 10:00:00,34.5,55,1007.4,0.0,998,93
2024-04-27 11:00:00,35.8,49,1006.9,0.0,998,95
2024-04-27 12:00:00,36.8,45,1005.8,0.0,960,94
2024-04-27 13:00:00,37.5,42,1004.6,0.0,1011,95
2024-04-27 14:00:00,37.5,41,1003.5,0.0,985,97
2024-04-27 15:00:00,36.9,42,1002.6,0.0,988,91
2024-04-27 16:00:00,36.2,43,1002.2,0.0,1002,95
2024-04-27 17:00:00,34.5,49,1002.6,0.0,1005,98
2024-04-27 18:00:00,32.7,57,1003.4,0.0,950,94
2024-04-27 19:00:00,31.2,67,1004.0,0.0,1005,90
2024-04-27 20:00:00,30.1,74,1005.0,0.0,953,97
2024-04-27 21:00:00,29.6,77,1005.6,0.0,979,93
2024-04-27 22:00:00,29.3,80,1006.2,0.0,961,97
2024-04-27 23:00:00,29.0,82,1006.2,0.0,984,93
2024-04-28 00:00:00,28.8,82,1006.3,0.0,1001,97
2024-04-28 01:00:00,28.7,83,1005.8,0.0,980,98
2024-04-28 02:00:00,28.5,84,1005.3,0.0,1017,94
2024-04-28 03:00:00,28.4,85,1005.3,0.0,1001,94
2024-04-28 04:00:00,28.5,84,1005.8,0.0,956,91
2024-04-28 05:00:00,28.2,87,1006.3,0.0,971,98
2024-04-28 06:00:00,28.2,86,1007.0,0.1,1005,93
2024-04-28 07:00:00,28.9,83,1007.9,0.1,1007,92
2024-04-28 08:00:00,30.5,74,1008.8,0.3,442,91
2024-04-28 09:00:00,32.0,65,1009.1,0.1,1013,92
2024-04-28 10:00:00,33.7,57,1008.7,0.0,961,93
2024-04-28 11:00:00,35.2,50,1008.5,0.0,956,98
2024-04-28 12:00:00,36.6,44,1007.5,0.0,1004,95
2024-04-28 13:00:00,37.2,41,1006.0,0.0,1011,99
2024-04-28 14:00:00,37.2,39,1004.9,0.0,1022,94
2024-04-28 15:00:00,37.2,38,1004.3,0.0,1004,98
2024-04-28 16:00:00,36.5,38,1004.0,0.0,985,97
2024-04-28 17:00:00,35.2,42,1004.3,0.0,973,95
2024-04-28 18:00:00,33.5,48,1004.9,0.0,993,92
2024-04-28 19:00:00,31.8,59,1006.0,0.0,966,96
2024-04-28 20:00:00,30.7,73,1007.4,0.0,951,99
2024-04-28 21:00:00,30.4,76,1007.9,0.0,962,95
2024-04-28 22:00:00,30.0,78,1008.6,0.0,980,97
2024-04-28 23:00:00,29.7,80,1008.6,0.0,977,95
2024-04-29 00:00:00,29.3,82,1008.3,0.0,1009,99
2024-04-29 01:00:00,29.0,85,1007.9,0.0,976,93
2024-04-29 02:00:00,28.7,85,1007.6,0.0,964,99
2024-04-29 03:00:00,28.5,87,1007.2,0.0,982,96
2024-04-29 04:00:00,28.2,88,1007.1,0.0,969,96
2024-04-29 05:00:00,28.0,90,1007.7,0.0,991,97
2024-04-29 06:00:00,28.0,89,1008.2,0.0,961,91
2024-04-29 07:00:00,29.0,84,1008.9,0.0,1022,95
2024-04-29 08:00:00,30.2,78,1009.7,0.2,372,92
2024-04-29 09:00:00,31.6,71,1009.9,0.1,1021,97
2024-04-29 10:00:00,33.0,61,1009.6,0.0,963,93
2024-04-29 11:00:00,34.6,54,1008.8,0.0,974,93
2024-04-29 12:00:00,35.8,48,1007.7,0.0,980,91
2024-04-29 13:00:00,36.9,43,1006.1,0.0,1003,95
2024-04-29 14:00:00,37.6,40,1004.9,0.0,954,95
2024-04-29 15:00:00,37.8,39,1003.8,0.0,962,90
2024-04-29 16:00:00,37.0,42,1003.3,0.0,977,97
2024-04-29 17:00:00,35.0,52,1003.5,0.0,992,92
2024-04-29 18:00:00,32.8,60,1004.4,0.0,996,90
2024-04-29 19:00:00,31.0,70,1005.0,0.0,1020,99
2024-04-29 20:00:00,30.3,75,1005.9,0.0,987,90
2024-04-29 21:00:00,30.0,77,1006.4,0.0,1016,90
2024-04-29 22:00:00,29.7,78,1006.9,0.0,1011,94
2024-04-29 23:00:00,29.5,80,1006.6,0.0,988,94
2024-04-30 00:00:00,29.2,80,1006.1,0.0,986,90
2024-04-30 01:00:00,29.0,82,1005.4,0.0,957,94
2024-04-30 02:00:00,28.8,83,1005.1,0.0,1001,96
2024-04-30 03:00:00,28.5,84,1004.8,0.0,982,94
2024-04-30 04:00:00,28.3,86,1005.2,0.0,991,98
2024-04-30 05:00:00,28.1,88,1005.6,0.0,976,93
2024-04-30 06:00:00,28.1,88,1006.1,0.0,957,98
2024-04-30 07:00:00,28.9,84,1006.7,0.1,972,97
2024-04-30 08:00:00,30.7,74,1007.7,0.1,1013,90
2024-04-30 09:00:00,32.2,67,1007.5,0.1,969,93
2024-04-30 10:00:00,34.2,58,1007.1,0.0,965,96
2024-04-30 11:00:00,35.7,51,1006.6,0.0,966,90
2024-04-30 12:00:00,36.7,46,1005.4,0.0,968,97
2024-04-30 13:00:00,37.5,43,1004.0,0.0,957,91
2024-04-30 14:00:00,37.4,43,1003.1,0.0,987,97
2024-04-30 15:00:00,37.1,44,1002.5,0.0,987,93
2024-04-30 16:00:00,35.7,48,1002.3,0.0,1002,97
2024-04-30 17:00:00,34.1,54,1002.5,0.0,980,90
2024-04-30 18:00:00,32.2,64,1003.3,0.0,993,94
2024-04-30 19:00:00,31.0,70,1003.8,0.0,1009,98
2024-04-30 20:00:00,30.5,74,1004.7,0.0,966,96
2024-04-30 21:00:00,30.2,76,1005.3,0.0,1022,92
2024-04-30 22:00:00,30.0,78,1005.8,0.0,988,93
2024-04-30 23:00:00,29.7,79,1005.9,0.0,991,99
2024-05-01 00:00:00,29.4,81,1005.5,0.0,997,96
2024-05-01 01:00:00,29.1,82,1005.2,0.0,961,95
2024-05-01 02:00:00,29.0,83,1005.1,0.0,967,93
2024-05-01 03:00:00,28.8,82,1004.8,0.0,955,92
2024-05-01 04:00:00,28.6,83,1004.8,0.0,992,91
2024-05-01 05:00:00,28.5,84,1004.9,0.0,984,99
2024-05-01 06:00:00,28.4,85,1005.3,0.0,1003,98
2024-05-01 07:00:00,29.2,81,1005.8,0.0,1011,92
2024-05-01 08:00:00,30.6,73,1006.5,0.1,1018,96
2024-05-01 09:00:00,32.1,66,1006.6,0.0,965,90
2024-05-01 10:00:00,33.4,59,1006.0,0.0,957,97
2024-05-01 11:00:00,34.7,53,1005.5,0.0,980,90
2024-05-01 12:00:00,35.8,48,1004.8,0.0,959,91
2024-05-01 13:00:00,36.8,46,1003.5,0.0,1005,90
2024-05-01 14:00:00,37.2,43,1002.2,0.0,1019,93
2024-05-01 15:00:00,37.2,44,1001.5,0.0,969,91
2024-05-01 16:00:00,36.2,46,1001.2,0.0,954,90
2024-05-01 17:00:00,35.0,47,1001.7,0.0,972,90
2024-05-01 18:00:00,33.2,53,1002.6,0.0,958,91
2024-05-01 19:00:00,31.2,67,1003.5,0.0,1007,95
2024-05-01 20:00:00,30.9,71,1003.9,0.0,1008,91
2024-05-01 21:00:00,30.6,74,1004.8,0.0,1003,91
2024-05-01 22:00:00,30.4,75,1005.3,0.0,995,97
2024-05-01 23:00:00,30.0,77,1005.3,0.0,971,94
2024-05-02 00:00:00,29.8,79,1005.5,0.0,1013,97
2024-05-02 01:00:00,29.5,80,1005.2,0.0,957,97
2024-05-02 02:00:00,29.4,81,1005.3,0.0,969,91
2024-05-02 03:00:00,29.2,81,1005.3,0.0,1000,96
2024-05-02 04:00:00,29.3,78,1005.7,0.1,988,98
2024-05-02 05:00:00,29.4,77,1006.2,0.1,986,97
2024-05-02 06:00:00,29.4,77,1007.0,0.2,527,98
2024-05-02 07:00:00,29.6,78,1007.6,0.0,983,97
2024-05-02 08:00:00,31.2,67,1008.0,0.0,982,93
2024-05-02 09:00:00,32.8,59,1007.8,0.0,980,99
2024-05-02 10:00:00,34.2,53,1007.2,0.0,1003,96
2024-05-02 11:00:00,35.3,50,1007.1,0.0,993,98
2024-05-02 12:00:00,36.2,47,1006.2,0.0,983,98
2024-05-02 13:00:00,37.3,42,1004.9,0.0,1020,93
2024-05-02 14:00:00,37.4,39,1003.6,0.0,1011,96
2024-05-02 15:00:00,36.9,40,1002.7,0.0,972,95
2024-05-02 16:00:00,36.2,40,1002.4,0.0,995,92
2024-05-02 17:00:00,34.9,44,1003.2,0.0,1005,99
2024-05-02 18:00:00,33.0,53,1004.1,0.0,956,95
2024-05-02 19:00:00,31.3,66,1004.5,0.0,1010,97
2024-05-02 20:00:00,30.6,72,1005.2,0.0,952,91
2024-05-02 21:00:00,30.4,74,1006.0,0.0,987,92
2024-05-02 22:00:00,30.2,75,1006.7,0.0,983,97
2024-05-02 23:00:00,30.0,76,1006.8,0.0,993,93
2024-05-03 00:00:00,29.6,78,1006.7,0.0,979,93
2024-05-03 01:00:00,29.3,79,1006.1,0.0,966,91
2024-05-03 02:00:00,29.1,79,1005.9,0.0,1008,99
2024-05-03 03:00:00,29.0,79,1005.6,0.0,959,90
2024-05-03 04:00:00,28.9,80,1006.0,0.0,967,96
2024-05-03 05:00:00,28.6,81,1006.3,0.0,994,93
2024-05-03 06:00:00,28.6,81,1007.1,0.0,1008,95
2024-05-03 07:00:00,29.8,76,1007.8,0.0,1011,97
2024-05-03 08:00:00,31.6,68,1008.5,0.0,1008,96
2024-05-03 09:00:00,33.3,58,1008.6,0.0,998,96
2024-05-03 10:00:00,35.0,49,1008.2,0.0,1012,95
2024-05-03 11:00:00,36.3,44,1007.4,0.0,981,93
2024-05-03 12:00:00,37.0,40,1006.4,0.0,959,93
2024-05-03 13:00:00,37.0,41,1005.4,0.0,960,98
2024-05-03 14:00:00,37.0,41,1004.6,0.0,1019,94
2024-05-03 15:00:00,37.0,41,1003.8,0.0,1011,98
2024-05-03 16:00:00,35.6,45,1003.7,0.0,996,98
2024-05-03 17:00:00,34.2,51,1004.0,0.0,983,93
2024-05-03 18:00:00,32.5,60,1004.8,0.0,966,91
2024-05-03 19:00:00,31.5,66,1005.9,0.0,1003,91
2024-05-03 20:00:00,31.1,70,1006.8,0.0,989,98
2024-05-03 21:00:00,31.0,71,1007.5,0.0,968,98
2024-05-03 22:00:00,30.5,73,1007.9,0.0,1016,92
2024-05-03 23:00:00,30.2,74,1008.3,0.0,1002,94
2024-05-04 00:00:00,30.0,76,1008.1,0.0,1013,94
2024-05-04 01:00:00,29.6,77,1007.3,0.0,996,91
2024-05-04 02:00:00,29.4,77,1006.9,0.0,955,91
2024-05-04 03:00:00,29.0,79,1006.5,0.3,621,99
2024-05-04 04:00:00,28.7,80,1006.3,0.0,1021,90
2024-05-04 05:00:00,28.4,82,1006.6,0.0,967,91
2024-05-04 06:00:00,28.2,83,1007.2,0.0,1001,96
2024-05-04 07:00:00,29.4,77,1007.8,0.0,997,90
2024-05-04 08:00:00,28.8,75,1008.8,0.0,992,90
2024-05-04 09:00:00,31.3,66,1008.4,0.0,988,98
2024-05-04 10:00:00,33.2,57,1008.1,0.0,998,91
2024-05-04 11:00:00,34.9,52,1007.6,0.0,961,93
2024-05-04 12:00:00,36.0,47,1006.7,0.0,959,92
2024-05-04 13:00:00,36.9,43,1004.8,0.0,1020,93
2024-05-04 14:00:00,36.8,42,1003.6,0.0,1004,96
2024-05-04 15:00:00,31.5,60,1004.5,1.1,478,99
2024-05-04 16:00:00,31.5,62,1004.7,0.7,398,91
2024-05-04 17:00:00,31.6,62,1004.9,0.0,985,91
2024-05-04 18:00:00,30.5,67,1005.4,0.0,970,98
2024-05-04 19:00:00,30.2,69,1006.0,0.0,986,95
2024-05-04 20:00:00,27.9,82,1007.0,0.2,465,96
2024-05-04 21:00:00,27.9,83,1007.3,0.1,973,94
2024-05-04 22:00:00,28.0,83,1007.2,0.0,1004,94
2024-05-04 23:00:00,28.0,84,1007.2,0.0,974,93
2024-05-05 00:00:00,28.0,85,1006.2,0.0,956,97
2024-05-05 01:00:00,27.8,87,1005.4,0.0,1020,96
2024-05-05 02:00:00,27.7,88,1004.9,0.0,1020,99
2024-05-05 03:00:00,27.6,89,1004.6,0.0,973,91
2024-05-05 04:00:00,27.6,89,1005.0,0.0,960,91
2024-05-05 05:00:00,27.6,89,1005.4,0.0,1022,95
2024-05-05 06:00:00,27.7,89,1006.2,0.0,961,90
2024-05-05 07:00:00,28.8,84,1007.1,0.0,984,96
2024-05-05 08:00:00,30.6,71,1008.1,0.0,1012,97
2024-05-05 09:00:00,32.2,63,1008.6,0.1,1017,99
2024-05-05 10:00:00,33.5,58,1008.5,0.0,1006,97
2024-05-05 11:00:00,34.5,54,1008.0,0.0,962,92
2024-05-05 12:00:00,34.9,51,1006.7,0.0,972,96
2024-05-05 13:00:00,32.8,60,1005.9,0.9,432,90
2024-05-05 14:00:00,33.5,57,1004.9,0.1,988,92
2024-05-05 15:00:00,31.1,68,1004.7,3.3,187,95
2024-05-05 16:00:00,30.4,71,1005.2,2.4,179,98
2024-05-05 17:00:00,29.7,73,1005.7,0.1,961,94
2024-05-05 18:00:00,29.2,76,1006.2,0.0,983,94
2024-05-05 19:00:00,28.8,78,1006.7,0.0,1020,98
2024-05-05 20:00:00,27.2,86,1007.9,0.0,980,98
2024-05-05 21:00:00,27.4,86,1008.8,0.0,1011,95
